venue,id,venue,year,title,authors,author_ids,abstract,cites,conferencePercentile
UIST,9f6336ee2b5113110312d7c61b9cfc6ec08af273,UIST,2014,Leveraging physical human actions in large interaction spaces,Can Liu,4107619,"Large interaction spaces such as wall-size displays allow users to interact not only with their hands, like traditional desktop environment, but also with their whole body by, e.g. walking or moving their head orientation. While this is particularly suitable for tasks where users need to navigate large amounts of data and manipulate them at the same time, we still lack a deep understanding of the advantages of large displays for such tasks. My dissertation begins with a set of studies to understand the benefits and drawbacks of a high-resolution wall-size display vs. a desktop environments. The results show strong benefits of the former due to the flexibility of ""physical navigation"" involving the whole body when compared with mouse input. From whole-body interaction to human-to-human interaction, my current work seeks to leverage natural human actions to collaborative contexts and to design interaction techniques that detects gestural interactions between users to support collaborative data exchange.",0,12.015503876
UIST,d5c42010727b7676aac1e6f5885e642089b0c5a9,UIST,2013,Ta-Tap: consecutive distant tap operations for one-handed touch screen use,"Seongkook Heo, Geehyuk Lee","1724588, 1717371","Tapping on the same point twice is a common operation known as double tap, but tapping on distant points in sequence is underutilized. In this poster we explore the potential uses of consecutive distant tap operations, which we call Ta-Tap. As a single-touch operation, it is expected to be particularly useful for single-handed touch screen use. We examined three possible uses of Ta-Tap: simulating multi-touch operations, invoking a virtual scroll wheel, and invoking a pie-menu. We verified the feasibility of Ta-Tap through the experiment.",0,10.5504587156
UIST,ad7edfa6da9ca82f203e3050d42434137d03e8e7,UIST,2012,Restorable backspace,"Sunjun Kim, Geehyuk Lee","8364126, 1717371","This paper presents Restorable Backspace, an input helper for mistyping correction. It stores characters deleted by backspace keystrokes, and restores them in the retyping phase. We developed Restoration algorithm that compares deleted characters and retyped characters, and makes a suggestion while retyping. In a pilot study we could observe the algorithm work as expected for most of the cases. All participants in the pilot study showed satisfaction about the concept of Restorable Backspace.",1,25.0
UIST,65c50bb806041b0136cf9d27fd28f0657b84c1c4,UIST,2000,System lag tests for augmented and virtual environments,"Colin Swindells, John Dill, Kellogg S. Booth","1794909, 1727262, 1800617","We describe a simple technique for accurately calibrating the temporal lag in augmented and virtual environments within the Enhanced Virtual Hand Lab (EVHL), a collection of hardware and software to support research on goal-directed human hand motion. Lag is the sum of various delays in the data pipeline associated with sensing, processing, and displaying information from the physical world to produce an augmented or virtual world. Our main calibration technique uses a modified phonograph turntable to provide easily tracked periodic motion, reminiscent of the pendulum-based calibration technique of Liang, Shaw and Green. Measurements show a three-frame (50 ms) lag for the EVHL. A second technique, which uses a specialized analog sensor that is part of the EVHL, provides a "" closed loop "" calibration capable of sub-frame accuracy. Knowing the lag to sub-frame accuracy enables a predictive tracking scheme to compensate for the end-to-end lag in the data pipeline. We describe both techniques and the EVHL environment in which they are used.",21,28.0
UIST,a1fad43168ff2e3a272a827784b3483e8047f02e,UIST,2011,Force gestures: augmenting touch screen gestures with normal and tangential forces,"Seongkook Heo, Geehyuk Lee","1724588, 1717371","Force gestures are touch screen gestures augmented by the normal and tangential forces on the screen. In order to study the feasibility of the force gestures on a mobile touch screen, we implemented a prototype touch screen device that can sense the normal and tangential forces of a touch gesture on the screen. We also designed two example applications, a web browser and an e-book reader, that utilize the force gestures for their primary actions. We conducted a user study with the prototype and the applications to study the characteristics of the force gestures and the effectiveness of their mapping to the primary actions. In the user study we could also discover interesting usability issues and collect useful user feedback about the force gestures and their mapping to GUI actions.",25,73.3333333333
UIST,03f3daa51e04096c68e4eccc7e42c8c379f826ca,UIST,2011,Visual separation in mobile multi-display environments,"Jessica R. Cauchard, Markus Löchtefeld, Pourang Irani, Johannes Schöning, Antonio Krüger, Mike Fraser, Sriram Subramanian","3126940, 1808720, 1773923, 2070910, 1790548, 1725837, 1702794","Projector phones, handheld game consoles and many other mobile devices increasingly include more than one display, and therefore present a new breed of mobile Multi-Display Environments (MDEs) to users. Existing studies illustrate the effects of visual separation between displays in MDEs and suggest interaction techniques that mitigate these effects. Currently, mobile devices with heterogeneous displays such as projector phones are often designed without reference to visual separation issues; therefore it is critical to establish whether concerns and opportunities raised in the existing MDE literature apply to the emerging category of Mobile MDEs (MMDEs). This paper investigates the effects of visual separation in the context of MMDEs and contrasts these with fixed MDE results, and explores design factors for Mobile MDEs. Our study uses a novel eye-tracking methodology for measuring switches in visual context between displays and identifies that MMDEs offer increased design flexibility over traditional MDEs in terms of visual separation. We discuss these results and identify several design implications.",31,77.1428571429
UIST,6245459121aaf27ae623de0e8a12317f49ee1348,UIST,2013,Chorus: a crowd-powered conversational assistant,"Walter S. Lasecki, Rachel Wesley, Jeffrey Nichols, Anand Kulkarni, James F. Allen, Jeffrey P. Bigham","2598433, 5982068, 1687909, 5618063, 1749025, 1744846","Despite decades of research attempting to establish conversational interaction between humans and computers, the capabilities of automated conversational systems are still limited. In this paper, we introduce Chorus, a crowd-powered conversational assistant. When using Chorus, end users converse continuously with what appears to be a single conversational partner. Behind the scenes, Chorus leverages multiple crowd workers to propose and vote on responses. A shared memory space helps the dynamic crowd workforce maintain consistency, and a game-theoretic incentive mechanism helps to balance their efforts between proposing and voting. Studies with 12 end users and 100 crowd workers demonstrate that Chorus can provide accurate, topical responses, answering nearly 93% of user queries appropriately, and staying on-topic in over 95% of responses. We also observed that Chorus has advantages over pairing an end user with a single crowd worker and end users completing their own tasks in terms of speed, quality, and breadth of assistance. Chorus demonstrates a new future in which conversational assistants are made usable in the real world by combining human and machine intelligence, and may enable a useful new way of interacting with the crowds powering other systems.",40,98.1651376147
UIST,4b26cb303b61e6d3f5cf68147331e4a24a0045f9,UIST,2013,FingerSkate: making multi-touch operations less constrained and more continuous,"Jeongmin Son, Geehyuk Lee","2167409, 1717371","Multi-touch operations are sometimes difficult to perform due to musculoskeletal constraints. We propose FingerSkate, a variation to the current multi-touch operations to make them less constrained and more continuous. With FingerSkate, once one starts a multi-touch operation, one can continue the operation without having to maintain both fingers on the screen. In a pilot study, we observe that participants could learn to FingerSkate easily and were utilizing the new technique actively.",0,10.5504587156
UIST,29b42badaf4c8ac3124eb9c191aeb7135634feb8,UIST,2013,Authoring multi-stage code examples with editable code histories,"Shiry Ginosar, Luis Fernando De Pombo, Maneesh Agrawala, Björn Hartmann","2361255, 2547998, 1820412, 4020023","Multi-stage code examples present multiple versions of a program where each stage increases the overall complexity of the code. In order to acquire strategies of program construction using a new language or API, programmers consult multi-stage code examples in books, tutorials and online videos. Authoring multi-stage code examples is currently a tedious process, as it involves keeping several stages of code synchronized in the face of edits and error corrections. We document these difficulties with a formative study examining how programmers author multi-stage code examples. We then present an IDE extension that helps authors create multi-stage code examples by propagating changes (insertions, deletions and modifications) to multiple saved versions of their code. Our system adapts revision control algorithms to the specific task of evolving example code. An informal evaluation finds that taking snapshots of a program as it is being developed and editing these snapshots in hindsight help users in creating multi-stage code examples.",3,45.871559633
UIST,4c59e4e662768c6a2f324a6c72c02489cad5165c,UIST,2015,Form Follows Function(): An IDE to Create Laser-cut Interfaces and Microcontroller Programs from Single Code Base,"Jun Kato, Masataka Goto","3200463, 1720652","During the development of physical computing devices, physical object models and programs for microcontrollers are usually created with separate tools with distinct files. As a result, it is difficult to track the changes in hardware and software without discrepancy. Moreover, the software cannot directly access hardware metrics. Designing hardware interface cannot benefit from the source code information either. This demonstration proposes a browser-based IDE named f3.js that enables development of both as a single JavaScript code base. The demonstration allows audiences to play with the f3.js IDE and showcases example applications such as laser-cut interfaces generated from the same code but with different parameters. Programmers can experience the full feature and designers can interact with preset projects with a mouse or touch to customize laser-cut interfaces. More information is available at http://f3js.org.",0,16.2280701754
UIST,85647141d1bb4ec410e87ad2bc15c020cbb66e2e,UIST,2014,SenseGlass: using google glass to sense daily emotions,"Javier Hernandez, Rosalind W. Picard","2057598, 1719389","For over a century, scientists have studied human emotions in laboratory settings. However, these emotions have been largely contrived -- elicited by movies or fake ""lab"" stimuli, which tend not to matter to the participants in the studies, at least not compared with events in their real life. This work explores the utility of Google Glass, a head-mounted wearable device, to enable fundamental advances in the creation of affect-based user interfaces in natural settings.",6,67.8294573643
UIST,c23e34ff6930e4fba82e0dd0361a9f5f37f482cc,UIST,2013,Mirage: exploring interaction modalities using off-body static electric field sensing,"Adiyan Mujibiya, Jun Rekimoto","2845050, 1685962","Mirage proposes an effective non body contact technique to infer the amount and type of body motion, gesture, and activity. This approach involves passive measurement of static electric field of the environment flowing through sense electrode. This sensing method leverages electric field distortion by the presence of an intruder (e.g. human body). Mirage sensor has simple analog circuitry and supports ultra-low power operation. It requires no instrumentation to the user, and can be configured as environmental, mobile, and peripheral-attached sensor. We report on a series of experiments with 10 participants showing robust activity and gesture recognition, as well as promising results for robust location classification and multiple user differentiation. To further illustrate the utility of our approach, we demonstrate real-time interactive applications including activity monitoring, and two games which allow the users to interact with a computer using body motion and gestures.",6,59.1743119266
UIST,8ab9fd09004475a5826a178694c888578d76ab5d,UIST,2016,waveSense: Ultra Low Power Gesture Sensing Based on Selective Volumetric Illumination,"Anusha Indrajith Withana, Shanaka Ransiri, Tharindu Kaluarachchi, Chanaka Singhabahu, Yilei Shi, Samitha Elvitigala, Suranga Nanayakkara","3209849, 2681009, 3493118, 3492339, 1809242, 3493258, 1744107","We present <i>waveSense</i>, a low power hand gestures recogni- tion system suitable for mobile and wearable devices. A novel <i>Selective Volumetric Illumination</i> (SVI) approach using off-the-shelf infrared (IR) emitters and non-focused IR sensors were introduced to achieve the power efficiency. Our current implementation consumes <i>8.65mW</i> while sensing hand gestures within <i>60cm</i> radius from the sensors. In this demo, we introduce the concept and the theoretical background of <i>waveSense</i>, details of the prototype implementation, and application possibilities.",0,44.6540880503
UIST,5825f92e906ba83fc9fdb869e07d27d3bc395b7b,UIST,2016,Touchscreen Overlay Augmented with the Stick-Slip Phenomenon to Generate Kinetic Energy,"Ahmed Farooq, Philipp Weitz, Grigori E. Evreinov, Roope Raisamo, Daisuke Takahata","7950260, 3492917, 1745191, 1749337, 3493191","Kinesthetic feedback requires linkage-based high-powered multi-dimensional manipulators, which are currently not possible to integrate with mobile devices. To overcome this challenge, we developed a novel system that can utilize a wide range of actuation components and apply various techniques to optimize stick-slip motion of a tangible object on a display surface. The current setup demonstrates how it may be possible to generate directional forces on an interactive display in order to move a linkage-free stylus over a touchscreen in a fully controlled and efficient manner. The technology described in this research opens up new possibilities for interacting with displays and tangible surfaces such as continuously supervised learning; active feed-forward systems as well as dynamic gaming environments that predict user behavior and are able modify and physically react to human input at real-time.",0,44.6540880503
UIST,229b6e999fba94d7b8dbab125a5b3769c565c515,UIST,2009,TapSongs: tapping rhythm-based passwords on a single binary sensor,Jacob O. Wobbrock,1796045,"TapSongs are presented, which enable user authentication on a single ""binary"" sensor (e.g., button) by matching the rhythm of tap down/up events to a jingle timing model created by the user. We describe our matching algorithm, which employs absolute match criteria and learns from successful logins. We also present a study of 10 subjects showing that after they created their own TapSong models from 12 examples (< 2 minutes), their subsequent login attempts were 83.2% successful. Furthermore, aural and visual eavesdropping of the experimenter's logins resulted in only 10.7% successful imposter logins by subjects. Even when subjects heard the target jingles played by a synthesized piano, they were only 19.4% successful logging in as imposters. These results are attributable to subtle but reliable individual differences in people's tapping, which are supported by prior findings in music psychology.",19,34.2857142857
UIST,6e6a45d5188205d488c805e212157e9c1370316f,UIST,2012,MISO: a context-sensitive multimodal interface for smart objects based on hand gestures and finger snaps,"David Fleer, Christian Leichsenring","3173359, 3047713",We present an unobtrusive multimodal interface for smart objects (MISO) in an everyday indoor environment. MISO uses pointing for object selection and context-sensitive arm gestures for object control. Finger snaps are used to confirm object selections and to aid with gesture segmentation. Audio feedback is provided during the interaction. The use of a Kinect depth camera allows for a compact system and robustness in varying environments and lighting conditions at low cost.,3,40.1960784314
UIST,2ddd4c68bcfa89cdc35ceed29fc5243995dc6350,UIST,2014,AttachMate: highlight extraction from email attachments,"Joshua M. Hailpern, Sitaram Asur, Kyle Rector","2837900, 1806968, 1750804","While email is a major conduit for information sharing in enterprise, there has been little work on exploring the files sent along with these messages -- attachments. These accompanying documents can be large (multiple megabytes), lengthy (multiple pages), and not optimized for the smaller screen sizes, limited reading time, and expensive bandwidth of mobile users. Thus, attachments can increase data storage costs (for both end users and email servers), drain users' time when irrelevant, cause important information to be missed when ignored, and pose a serious access issue for mobile users. To address these problems we created AttachMate, a novel email attachment summarization system. AttachMate can summarize the content of email attachments and automatically insert the summary into the text of the email. AttachMate also stores all files in the cloud, reducing file storage costs and bandwidth consumption. In this paper, the primary contribution is the AttachMate client/server architecture. To ground, support and validate the AttachMate system we present two upfront studies (813 participants) to understand the state and limitations of attachments, a novel algorithm to extract representative concept sentences (tested through two validation studies), and a user study of AttachMate within an enterprise.",2,41.4728682171
UIST,98b6c4ca39ce9fc8de0b92f7c18ba8cc812acf97,UIST,2014,Creating interactive web data applications with spreadsheets,"Kerry Shih-Ping Chang, Brad A. Myers","1750695, 1707801","While more and more data are available through web services, it remains difficult for end-users to create web applications that make use of these data without having to write complex code. We present Gneiss, a live programming environment that extends the spreadsheet metaphor to support creating interactive web applications that dynamically use local or web data from multiple sources. Gneiss closely integrates a spreadsheet editor with a web interface builder to let users demonstrate bindings between properties of web GUI elements and cells in the spreadsheet while working with real web service data. The spreadsheet editor provides two-way connections to web services, to both visualize and retrieve different data based on the user input in the web interface. Gneiss achieves rich interactivity without the need for event-based programming by extending the 'pull model' of formulas that is familiar to the spreadsheet users. We use a series of examples to demonstrate Gneiss's ability to create a variety of interactive web data applications.",12,84.496124031
UIST,7925d49dfae7e062d6cf39416a0c3105dd2414c6,UIST,2015,Foldio: Digital Fabrication of Interactive and Shape-Changing Objects With Foldable Printed Electronics,"Simon Olberding, Sergio Soto Ortega, Klaus Hildebrandt, Jürgen Steimle","3186111, 2624287, 2167599, 1790324","Foldios are foldable interactive objects with embedded input sensing and output capabilities. Foldios combine the advantages of folding for thin, lightweight and shape-changing objects with the strengths of thin-film printed electronics for embedded sensing and output. To enable designers and end-users to create highly custom interactive foldable objects, we contribute a new design and fabrication approach. It makes it possible to design the foldable object in a standard 3D environment and to easily add interactive high-level controls, eliminating the need to manually design a fold pattern and low-level circuits for printed electronics. Second, we contribute a set of printable user interface controls for touch input and display output on folded objects. Moreover, we contribute controls for sensing and actuation of shape-changeable objects. We demonstrate the versatility of the approach with a variety of interactive objects that have been fabricated with this framework.",9,94.298245614
UIST,91f15e7370c4ff401bc562e1793112a00fbe944b,UIST,2015,GravitySpot: Guiding Users in Front of Public Displays Using On-Screen Visual Cues,"Florian Alt, Andreas Bulling, Gino Gravanis, Daniel Buschek","1693046, 3194727, 2656192, 1768653","Users tend to position themselves in front of interactive public displays in such a way as to best perceive its content. Currently, this sweet spot is implicitly defined by display properties, content, the input modality, as well as space constraints in front of the display. We present <i>GravitySpot</i> - an approach that makes sweet spots flexible by actively guiding users to arbitrary target positions in front of displays using visual cues. Such guidance is beneficial, for example, if a particular input technology only works at a specific distance or if users should be guided towards a non-crowded area of a large display. In two controlled lab studies (n=29) we evaluate different visual cues based on color, shape, and motion, as well as position-to-cue mapping functions. We show that both the visual cues and mapping functions allow for fine-grained control over positioning speed and accuracy. Findings are complemented by observations from a 3-month real-world deployment.",8,90.350877193
UIST,f977b335b440a58dd430eaa273fc34166c093e57,UIST,2000,Dual touch: a two-handed interface for pen-based PDAs,"Nobuyuki Matsushita, Yuji Ayatsuka, Jun Rekimoto","2154456, 2446448, 1685962","to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. To copy otherwise, to republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. ABSTRACT A new interaction technique called Dual Touch has been developed for pen-based PDAs. It enables a user to operate a PDA by tapping and stroking on the screen with a pen and a thumb. The PDA can detect the combined movements of two points on its pressure-based touch-screen without additional hardware. The user can use the thumb to support the task of the pen. INTRODUCTION The most significant difference between desktop computers and personal digital assistants (PDAs) is not the computation power, but the size of them. PDAs are made small so that they can be held in the hand or placed in a pocket. Therefore there is limited space for interaction. The commonly used input mechanism for PDAs is a pen and a touch panel, but it provides less capability than a keyboard and a mouse used for desk-top computers. The main cause of the problem is that users interact with PDAs using only a single pen.",25,32.0
UIST,640689c3fc0937e5f44b568455ecb9d38923dd84,UIST,2012,Steerable augmented reality with the beamatron,"Andrew Wilson, Hrvoje Benko, Shahram Izadi, Otmar Hilliges","1792265, 2704133, 1699068, 2531379","<i>Steerable displays</i> use a motorized platform to orient a projector to display graphics at any point in the room. Often a camera is included to recognize markers and other objects, as well as user gestures in the display volume. Such systems can be used to superimpose graphics onto the real world, and so are useful in a number of augmented reality and ubiquitous computing scenarios. We contribute the Beamatron, which advances steerable displays by drawing on recent progress in depth camera-based interactions. The Beamatron consists of a computer-controlled pan and tilt platform on which is mounted a projector and Microsoft Kinect sensor. While much previous work with steerable displays deals primarily with projecting corrected graphics onto a discrete set of static planes, we describe computational techniques that enable reasoning in 3D using live depth data. We show two example applications that are enabled by the unique capabilities of the Beamatron: an augmented reality game in which a player can drive a virtual toy car around a room, and a ubiquitous computing demo that uses speech and gesture to move projected graphics throughout the room.",37,89.7058823529
UIST,d7df5607d9cc15fb8657a50104650def6b735fc8,UIST,2015,From Papercraft to Paper Mechatronics: Exploring a New Medium and Developing a Computational Design Tool,Hyunjoo Oh,3036652,"Paper Mechatronics is a novel interdisciplinary design medium, enabled by recent advances in craft technologies: the term refers to a reappraisal of traditional papercraft in combination with accessible mechanical, electronic, and computational elements. I am investigating the design space of paper mechatronics as a new hands-on medium by developing a series of examples and building a computational tool, FoldMecha, to support non-experts to design and construct their own paper mechatronics models. This paper describes how I used the tool to create two kinds of paper mechatronics models: walkers and flowers and discuss next steps.",0,16.2280701754
UIST,88dfa5978dd3042088e208ba51180d3a6204db9e,UIST,2015,Supporting Collaborative Innovation at Scale,Pao Siangliulue,3061428,"Emerging online innovation platforms have enabled large groups of people to collaborate and generate ideas together in ways that were not possible before. However, these platforms also introduce new challenges in finding inspiration from a large number of ideas, and coordinating the collective effort. In my dissertation, I address the challenges of large scale idea generation platforms by developing methods and systems for helping people make effective use of each other's ideas, and for orchestrating collective effort to reduce redundancy and increase the quality and breadth of generated ideas.",0,16.2280701754
UIST,78fce4c740e23524db758a885ac2d1bcad3c906f,UIST,2010,CopyCAD: remixing physical objects with copy and paste from the real world,"Sean Follmer, David Carr, Emily Lovell, Hiroshi Ishii","2770912, 8562868, 1712410, 1749649","This paper introduces a novel technique for integrating geometry from physical objects into computer aided design (CAD) software. We allow users to copy arbitrary real world object geometry into 2D CAD designs at scale through the use of a camera/projector system. This paper also introduces a system, CopyCAD, that uses this technique, and augments a Computer Controlled (CNC) milling machine. CopyCAD gathers input from physical objects, sketches and interactions directly on a milling machine, allowing novice users to copy parts of real world objects, modify them and then create a new physical part.",34,84.8837209302
UIST,08eabbd2ba336f2086d7612e9a32d89bd27b6c74,UIST,2010,MAI painting brush: an interactive device that realizes the feeling of real painting,"Mai Otsuki, Kenji Sugihara, Asako Kimura, Fumihisa Shibata, Hideyuki Tamura","1683502, 2976251, 1726979, 1723268, 1730627","Many digital painting systems have been proposed and their quality is improving. In these systems, graphics tablets are widely used as input devices. However, because of its rigid nib and indirect manipulation, the operational feeling of a graphics tablet is different from that of real paint brush. We solved this problem by developing the MR-based Artistic Interactive (MAI) Painting Brush, which imitates a real paint brush, and constructed a mixed reality (MR) painting system that enables direct painting on physical objects in the real world.",16,73.8372093023
UIST,7b794a34f5577c237bed54cc850f07fddb4abc80,UIST,2011,MAI painting brush++: augmenting the feeling of painting with new visual and tactile feedback mechanisms,"Kenji Sugihara, Mai Otsuki, Asako Kimura, Fumihisa Shibata, Hideyuki Tamura","2976251, 1683502, 1726979, 1723268, 1730627","We have developed a mixed-reality (MR) painting system named the MR-based Artistic Interactive (MAI) Painting Expert and MAI Painting Brush which simulates the painting of physical objects in the real world. In this paper, we describe how the MAI Painting Brush was upgraded to the ""MAI Painting Brush++,"" enabling virtual painting on virtual objects. The improved system has a visual and tactile feedback mechanism that simulates the effect of touch when used on a virtual painting target. This is achieved using deformation of the brush tip and reaction force on the hand.",2,24.2857142857
UIST,b67c5548f33d8b0acd1aa2b3a87cf7717e00307f,UIST,2013,Video collections in panoramic contexts,"James Tompkin, Fabrizio Pece, Rajvi Shah, Shahram Izadi, Jan Kautz, Christian Theobalt","1854493, 3214269, 1962817, 1699068, 1690538, 1680185","Video collections of places show contrasts and changes in our world, but current interfaces to video collections make it hard for users to explore these changes. Recent state-of-the-art interfaces attempt to solve this problem for 'outside-&#62;in' collections, but cannot connect 'inside-&#62;out' collections of the same place which do not visually overlap. We extend the focus+context paradigm to create a video-collections+context interface by embedding videos into a panorama. We build a spatio-temporal index and tools for fast exploration of the space and time of the video collection. We demonstrate the flexibility of our representation with interfaces for desktop and mobile flat displays, and for a spherical display with joypad and tablet controllers. We study with users the effect of our video-collection+context system to spatio-temporal localization tasks, and find significant improvements to accuracy and completion time in visual search tasks compared to existing systems. We measure the usability of our interface with System Usability Scale (SUS) and task-specific questionnaires, and find our system scores higher.",5,55.9633027523
UIST,11035becfa4b6d71dac0d647abf78d201bf05417,UIST,2001,View management for virtual and augmented reality,"Blaine Bell, Steven K. Feiner, Tobias Höllerer","1926106, 1809403, 1743721","We describe a view-management component for interactive 3D user interfaces. By <i>view management,</i> we mean maintaining visual constraints on the projections of objects on the view plane, such as locating related objects near each other, or preventing objects from occluding each other. Our view-management component accomplishes this by modifying selected object properties, including position, size, and transparency, which are tagged to indicate their constraints. For example, some objects may have geometric properties that are determined entirely by a physical simulation and which cannot be modified, while other objects may be annotations whose position and size are flexible.We introduce algorithms that use upright rectangular extents to represent on the view plane a dynamic and efficient approximation of the occupied space containing the projections of visible portions of 3D objects, as well as the unoccupied space in which objects can be placed to avoid occlusion. Layout decisions from previous frames are taken into account to reduce visual discontinuities. We present augmented reality and virtual reality examples to which we have applied our approach, including a dynamically labeled and annotated environment.",140,80.0
UIST,bbd09f38e3d283e660099aa0427f24d686d449cb,UIST,2011,TOPS: television object promoting system,"Tun-Hao You, Yi-Jui Wu, Yi-Jen Yeh","2780831, 2054807, 3147083","In this short paper, we propose the Television Object Promoting system (TOPS), a What You See Is What You Get (WYSIWYG) user interface and user experience designed for users to interact with objects in TV programs. Using TOPS while watching TV, consumers can acquire informa-tion about objects appearing in TV programs, such as mer-chandise, people, and scenic spots. Moreover, consumers can purchase merchandise directly, or can obtain services or items related to those objects. Besides, vendors are able to provide detail and selling information about the objects. The Television Object Promoting system (TOPS) offers not only convenience to consumers, but also new marketing methods to vendors. The paper also discusses the features, design, and implementation of TOPS.",0,6.19047619048
UIST,22b42a3c4aba4e7e98290143a2ac02f5e213ee89,UIST,2005,eyeLook: using attention to facilitate mobile media consumption,"Connor Dickie, Roel Vertegaal, Changuk Sohn, Daniel Cheng","1729292, 1687608, 1684112, 7561073","One of the problems with mobile media devices is that they may distract users during critical everyday tasks, such as navigating the streets of a busy city. We addressed this issue in the design of eyeLook: a platform for attention sensitive mobile computing. eyeLook appliances use embedded low cost eyeCONTACT sensors (ECS) to detect when the user looks at the display. We discuss two eyeLook applications, seeTV and seeTXT, that facilitate courteous media consumption in mobile contexts by using the ECS to respond to user attention. seeTV is an attentive mobile video player that automatically pauses content when the user is not looking. seeTXT is an attentive speed reading application that flashes words on the display, advancing text only when the user is looking. By making mobile media devices sensitive to actual user attention, eyeLook allows applications to gracefully transition users between consuming media, and managing life.",16,25.8064516129
UIST,9715d8b4cc7143a91bf04ddf84cab9ed2aef1d52,UIST,2010,User interface models for the cloud,Hubert Pham,2095906,"The current desktop metaphor is unsuitable for the coming age of cloud-based applications. The desktop was developed in an era that was focused on local resources, and consequently its gestures, semantics, and security model reflect heavy reliance on hierarchy and physical locations. This paper proposes a new user interface model that accounts for cloud applications, incorporating representations of people and new gestures for sharing and access, while minimizing the prominence of location. The model's key feature is a lightweight mechanism to group objects for resource organization, sharing, and access control, towards the goal of providing simple semantics for a wide range of tasks, while also achieving security through greater usability.",5,54.0697674419
UIST,539f611490b193fbd5b0c76d1f46a5427b37efcf,UIST,2012,Collision avoidance interface for safe piloting of unmanned vehicles using a mobile device,"Erin Treacy Solovey, Kim Jackson, Mary L. Cummings","1751638, 2806388, 1795953","Autonomous robots and vehicles can perform tasks that are unsafe or undesirable for humans to do themselves, such as investigate safety in nuclear reactors or assess structural damage to a building or bridge after an earthquake. In addition, improvements in autonomous modes of such vehicles are making it easier for minimally-trained individuals to operate the vehicles. As the autonomous capabilities advance, the user's role shifts from a direct teleoperator to a supervisory control role. Since the human operator is often better suited to make decisions in uncertain situations, it is important for the human operator to have awareness of the environment in which the vehicle is operating in order to prevent collisions and damage to the vehicle as well as the structures and people in the vicinity. In this paper, we present the Collision and Obstacle Detection and Alerting (CODA) display, a novel interface to enable safe piloting of a Micro Aerial Vehicle with a mobile device in real-world settings.",0,9.80392156863
UIST,0dfbc8ef80e37784cee552912211d8355a9b45b2,UIST,2002,An annotated situation-awareness aid for augmented reality,"Blaine Bell, Tobias Höllerer, Steven K. Feiner","1926106, 1743721, 1809403","We present a situation-awareness aid for augmented reality systems based on an annotated ""world in miniature."" Our aid is designed to provide users with an overview of their environment that allows them to select and inquire about the objects that it contains. Two key capabilities are discussed that are intended to address the needs of mobile users. The aid's position, scale, and orientation are controlled by a novel approach that allows the user to inspect the aid without the need for manual interaction. As the user alternates their attention between the physical world and virtual aid, popup annotations associated with selected objects can move freely between the objects' representations in the two models.",31,35.4166666667
UIST,18868cc02732042da589d0206322aab463f92dfa,UIST,2004,Interacting with hidden content using content-aware free-space transparency,"Edward W. Ishak, Steven K. Feiner","2192767, 1809403","We present &#60;i>content-aware free-space transparency&#60;/i>, an approach to viewing and manipulating the otherwise hidden content of obscured windows through unimportant regions of overlapping windows. Traditional approaches to interacting with otherwise obscured content in a window system render an entire window uniformly transparent. In contrast, content-aware free-space transparency uses opaque-to-transparent gradients and image-processing filters to minimize the interference from overlapping material, based on properties of that material. By increasing the amount of simultaneously visible content and allowing basic interaction with otherwise obscured content, without modifying window geometry, we believe that free-space transparency has the potential to improve user productivity.",30,35.5263157895
UIST,b432234b2b848128292b750506319f60f4271869,UIST,2006,Content-aware scrolling,"Edward W. Ishak, Steven K. Feiner","2192767, 1809403","Scrolling is used to navigate large information spaces on small screens, but is often too restrictive or cumbersome to use for particular types of content, such as multi-page, multi-column documents. To address this problem, we introduce <i>content-aware scrolling</i> (CAS), an approach that takes into account various characteristics of document content to determine scrolling direction, speed, and zoom. We also present the <i>CAS widget</i>, which supports scrolling through a content-aware path using traditional scrolling methods, demonstrating the advantages of making a traditional technique content-aware.",17,22.5
UIST,6520c7f7c077d6fb5a0560225e2cf74e77fef467,UIST,2012,JellyLens: content-aware adaptive lenses,"Cyprien Pindat, Emmanuel Pietriga, Olivier Chapuis, Claude Puech","2446712, 1728256, 3342979, 1730178","Focus+context lens-based techniques smoothly integrate two levels of detail using spatial distortion to connect the magnified region and the context. Distortion guarantees visual continuity, but causes problems of interpretation and focus targeting, partly due to the fact that most techniques are based on statically-defined, regular lens shapes, that result in far-from-optimal magnification and distortion. JellyLenses dynamically adapt to the shape of the objects of interest, providing detail-in-context visualizations of higher relevance by optimizing what regions fall into the focus, context and spatially-distorted transition regions. This both improves the visibility of content in the focus region and preserves a larger part of the context region. We describe the approach and its implementation, and report on a controlled experiment that evaluates the usability of JellyLenses compared to regular fisheye lenses, showing clear performance improvements with the new technique for a multi-scale visual search task.",16,68.6274509804
