venue,id,venue,year,title,authors,author_ids,abstract,cites,conferencePercentile
UbiComp,4d7634151f0a35b82b8aecba072e64a1d3806c25,UbiComp,2012,Take me I'm yours: mimicking object agency,"Chris Speed, Duncan Shingleton","1735719, 1678471","This paper speculates, through a design demonstration, upon a future context in which objects will begin to talk to us and even give us instructions. The purpose of the research is to anticipate a time when correlations between the data sets that are associated with different objects are found and the objects themselves are used to impart this 'new' knowledge back to us. Such an occasion may be considered to represent a form of agency.
 Located within the technical and cultural context of the Internet of Things, this paper introduces a lineage for our relationship with objects from 1. Read Only, 2. Read and Write and 3. Read, Write and Act. The paper proceeds to establish the conditions for a third generation of Internet of Things by articulating the nature of networks, their structure and their capacity to support the principles of Actor-Network Theory which may lead to a condition in which objects may take on a form of agency.
 The paper further introduces an iPhone App entitled <i>Take Me I'm Yours</i> that operates as a working but speculative design project mimicking the conditions in which objects may talk to us. The designers speculate a design fiction in which object databases may begin to identify associations and propose 'actions' to a user. The application and demonstration at UbiComp 2012 will offer delegates an opportunity to experience a sense of what it may feel like in the future when objects may begin telling us what to do.",0,14.5161290323
UbiComp,bbf6dbc37e67fe8758874612b99ccaa6777bc83e,UbiComp,2012,How to instill activity into digital object memories,"Jens Haupert, Christian Hauck, Alexander Kröner","1911201, 1991788, 1775419","In todays product management life-cycle data play a growing role. Fixed product data, sensor readings and external events form continuously growing data collections, the digital object memory. To create a surplus value, this data is exploited in applications, e.g. by asking queries to such memories (e.g. ""get unexpected observations""). The necessary logic to answer such questions may vary with time as different entities come in contact with different types of objects. This raises the challenge how to decouple questions from the corresponding logic, how to modify the logic, how to deploy such logic to the memory and how to execute the logic on the memory itself. This article describes work in progress concerning extending an existing memory framework to support analysis, processing and communication behavior of so called Active Digital Object Memories.",0,14.5161290323
UbiComp,5a4f2eb7b48243fa65c36ff375005288db7055b7,UbiComp,2012,Multimodal architecture to strengthen the interaction of the robot in ambient intelligence environments,"Nadia Touileb Djaid, Nadia Saadia, Amar Ramdane-Cherif","3037347, 2430988, 1961143","With the development of applications called ""intelligent"", one of the challenges of research on multimodality in ambient intelligence environments is the elaboration of architectural solutions that respond and adapt to different types of constraints in the human robotic interaction.
 These architectures must continually adapt to changes due to external disturbances or user actions. They are therefore subject to restrictions in use (in real time) when the robot interacts with the user and the environment.
 The main objective of this paper is to propose a model of adaptive software architecture, which allows the robot to use several modalities and make the fusion of the data to increase its interaction with the environment while considering the context. We also introduce fuzzy logic in the processing of data from input modalities. This multimodal software architecture that considers the context is modeled by colored, timed and stochastic Petri nets (CTSPN) simulated in CPNTools.",0,14.5161290323
UbiComp,53a0a018efc03908ecdb9ef71364551dc64ff6d2,UbiComp,2013,A wearable projector-based gait assistance system and its application for elderly people,"Satoshi Murata, Masanori Suzuki, Kaori Fujinami","2726401, 3052724, 2272050","The ability to walk is particularly important to maintain a person's quality of life (QOL). In today's aged society, ways to support the impaired gait of elderly people with a decline in physical function is in great demand. This paper proposes wearable projector-based gait assistance as a novel application of mobile projectors. The technical challenge is to compensate the projected image with the intended position and size during walking. To verify the concept, we developed a self-gait training assistance system that displays stride length information on the floor while the user is walking. We conducted a study with ten healthy older adults (ages: 76-91). The results show the effectiveness of visual clues in controlling stride length and elderly people's acceptance of the wearable projector device.",1,32.361516035
UbiComp,6093e62abe04df33ee355c73e6b3cc9abfc68ad6,UbiComp,2008,Schema matching for context-aware computing,"Wenwei Xue, Hung Keng Pung, Paulito P. Palmes, Tao Gu","2869921, 1766776, 3047332, 8001595","Context-aware computing is a key paradigm of ubiquitous computing in which applications automatically adapt their operations to dynamic context data from multiple sources. Managing a number of distributed sources, a middleware that facilitates the development of context-aware applications must provide a uniform view of all these sources to the applications. Local schemas of context data from individual sources need to be matched into a set of global schemas in the middleware, upon which applications can issue context queries to acquire data. In this paper, we study this problem of schema matching for context-aware computing. We propose a multi-criteria algorithm to determine candidate attribute matches between two schemas. The algorithm adaptively adjusts the priorities of different criteria based on previous matching results to improve the efficiency and accuracy of succeeding operations. We further develop an algorithm to categorize a new local schema into one of the global schemas whenever possible via a shared attribute dictionary. Our results based on schemas from real-world websites demonstrate the good matching accuracy achieved by our algorithms.",12,19.0476190476
UbiComp,9155b200dd74a32949c97a2d632d99b8c0f55d9d,UbiComp,2014,CrowdRecruiter: selecting participants for piggyback crowdsensing under probabilistic coverage constraint,"Daqing Zhang, Haoyi Xiong, Leye Wang, Guanling Chen","4368063, 1992379, 1690696, 3045450","This paper proposes a novel participant selection framework, named CrowdRecruiter, for mobile crowdsensing. CrowdRecruiter operates on top of energy-efficient Piggyback Crowdsensing (PCS) task model and minimizes incentive payments by selecting a small number of participants while still satisfying probabilistic coverage constraint. In order to achieve the objective when piggybacking crowdsensing tasks with phone calls, CrowdRecruiter first predicts the call and coverage probability of each mobile user based on historical records. It then efficiently computes the joint coverage probability of multiple users as a combined set and selects the near-minimal set of participants, which meets coverage ratio requirement in each sensing cycle of the PCS task. We evaluated CrowdRecruiter extensively using a large-scale real-world dataset and the results show that the proposed solution significantly outperforms three baseline algorithms by selecting 10.0% -- 73.5% fewer participants on average under the same probabilistic coverage constraint.",18,92.6315789474
UbiComp,16c00bc53d1d6a2a869488de48c5ee97b0c5d033,UbiComp,2012,Contextual conditional models for smartphone-based human mobility prediction,"Trinh Minh Tri Do, Daniel Gatica-Perez","7978826, 1698682","Human behavior is often complex and context-dependent. This paper presents a general technique to exploit this ""multidimensional"" contextual variable for human mobility prediction. We use an ensemble method, in which we extract different mobility patterns with multiple models and then combine these models under a probabilistic framework. The key idea lies in the assumption that human mobility can be explained by several mobility patterns that depend on a sub-set of the contextual variables and these can be learned by a simple model. We showed how this idea can be applied to two specific online prediction tasks: <i>what is the next place a user will visit? and how long will he stay in the current place?</i>. Using smartphone data collected from 153 users during 17 months, we show the potential of our method in predicting human mobility in real life.",18,87.0967741935
UbiComp,405b33cde4412545852d9e71ec14350f6e8e0b89,UbiComp,2015,Why we use and abandon smart devices,"Amanda Lazar, Christian Koehler, Joshua Tanenbaum, David H. Nguyen","2640318, 2823236, 3311523, 1767024","Smart devices are becoming increasingly commercially available. However, uptake of these devices has been slow and abandonment swift, which indicates that smart devices may not currently meet the needs of users. To advance an understanding of the ways users benefit from, are challenged by, and abandon smart devices, we asked a group of users to purchase smart sensing devices to advance themselves towards a personal, self-defined goal. We found that participants abandoned devices because they did not fit with the their conceptions of themselves, the data collected by devices were perceived to not be useful, and device maintenance became unmanageable. Participants used devices because they had developed routines and because devices were useful, satisfied curiosity, and held hope for potential benefit to them. We propose ways to reduce barriers, motivate use, and argue for envisioning an additional function of these devices for short-term interventions, in addition to standard long-term use.",16,94.9579831933
UbiComp,c6745c939e4ce1145248722badd99b705741375d,UbiComp,2015,Behind the scenes,Daito Manabe,1786899,"Here is the real background to the stage show created by a team of Rhizomatiks Research engineers and director/choreographer MIKIKO of ELEVENPLAY.
 For the live production of an entertainment show, we can rarely expect favorable conditions in an environment like a museum, cozy hall or a laboratory. Even for a live show that rallies hundreds of thousands of people or a TV program watched by more than a hundred million people, there are barriers different from those found in art and research projects---e.g. there is only one minute available for a conversion process or insufficient time for rehearsals. Therefore, there is still a very limited number of cases in which a risky system is adopted, using real-time image analyses and/or image processing. In most productions, a performer moves, adjusting to the pre-rendered images.
 The topics to be covered in this lecture include how the producer realizes an ideal world based on such conditions as the size of a venue or the available time for setting up, how to use image recognition, image processing techniques, control techniques, and data analysis techniques at a huge arena for a live performance or on a live broadcast program, while actual software and data used in the production process are introduced.",0,6.3025210084
UbiComp,3759671614d419843b703260e85d3784ca38c935,UbiComp,2010,Tasking networked CCTV cameras and mobile phones to identify and localize multiple people,"Thiago Teixeira, Deokwoo Jung, Andreas Savvides","3296500, 2078699, 1988604","We present a method to identify and localize people by leveraging existing CCTV camera infrastructure along with inertial sensors (accelerometer and magnetometer) within each person's mobile phones. Since a person's motion path, as observed by the camera, must match the local motion measurements from their phone, we are able to uniquely identify people with the phones' IDs by detecting the statistical dependence between the phone and camera measurements. For this, we express the problem as consisting of a two-measurement HMM for each person, with one camera measurement and one phone measurement. Then we use a maximum <i>a posteriori</i> formulation to find the most likely ID assignments. Through sensor fusion, our method largely bypasses the motion correspondence problem from computer vision and is able to track people across large spatial or temporal gaps in sensing. We evaluate the system through simulations and experiments in a real camera network testbed.",26,86.3636363636
UbiComp,3294c60580355ce3891970fa13f7216e69a1fcdf,UbiComp,2013,Thing broker: a twitter for things,"Ricardo Aparecido Perez de Almeida, Michael Blackstock, Rodger Lea, Roberto Calderon, Antônio Francisco do Prado, Hélio Crestana Guardia","2470435, 2586198, 2409890, 2905406, 3077306, 2202314","In the Web of Things, standard web technologies and protocols are used to represent and communicate with physical and virtual things. One challenge toward this vision is integrating things with different characteristics, protocols, interfaces and constraints while maintaining the simplicity and flexibility required for a variety of applications. In this paper we present the Thing Broker, a core platform for Web of Things that provides RESTFul interfaces to things using a Twitter-based set of abstractions and communication model. We present the key abstractions, a reference implementation and explain how a typical WoT application can be created using Thing Broker. We finish with a preliminary evaluation and draw some lessons from our experiences.",5,69.2419825073
UbiComp,8749212b81de42f5d2bec39ce414ffcc1aa6e1ca,UbiComp,2013,Classifying social actions with a single accelerometer,"Hayley Hung, Gwenn Englebienne, Jeroen Kools","1756464, 2654643, 3087006","In this paper, we estimate different types of social actions from a single body-worn accelerometer in a crowded social setting. Accelerometers have many advantages in such settings: they are impervious to environmental noise, unobtrusive, cheap, low-powered, and their readings are specific to a single person. Our experiments show that they are surprisingly informative of different types of social actions. The social actions we address in this paper are whether a person is speaking, laughing, gesturing, drinking, or stepping. To our knowledge, this is the first work to carry out experiments on estimating social actions from conversational behavior using only a wearable accelerometer. The ability to estimate such actions using just the acceleration opens up the potential for analyzing more about social aspects of people's interactions without explicitly recording what they are saying.",12,89.6501457726
UbiComp,9bae891f2fa6792a9acf106e5f98081d1156893f,UbiComp,2010,Gathering requirements for a personal health management system,"Jim Milewski, Hector Parra","2432974, 2681168","To design an application that supports an individual's self-care activities, we must understand how they are currently using health information. However, little is known about the support people need for using health information. In this work, we conducted semi-structured interviews to find out how people use health information. We found that people use health information to understand their disease, to establish their role in managing the disease, and to achieve their actual management goals. From the results, we extracted a set of functional requirements for a personal health management system. Our system is unique because it provides personalized information, utilizes visualizations to display the effects of uncontrolled diabetes, and engages the patient's social network.",4,45.9090909091
UbiComp,16f9cb2ddc7c7bdac2fc8a1a51f9e75a44e2d6ba,UbiComp,2010,Ubiquitous computing for sustainable energy (UCSE2010),"Albrecht Schmidt, Adrian Friday, Hans-Werner Gellersen, Friedemann Mattern","1678329, 8133498, 4919595, 1712978","Providing sustainable energy is one of the fundamental challenges for mankind. With energy usage being a part of everyday activities and with the increasingly diversity of energy creation this is an inherently multi-disciplinary problem. Transportation and travel, heating and cooling, manu-facturing and production are major areas in which energy is used and all these domains become more and more linked to ubiquitous computing. With an increase in decentralized energy provision, ranging from energy harvesting in devices to personal green power plants, a great potential for creating sustainable energy arises, however at the cost of a higher complexity of the distribution network and storage mechanisms. Overall we believe that research in ubiquitous computing can provide important contributions for a world with sustainable energy. In this workshop we hope to get people from different disciplines together to share their visions and insights on how to conserve, efficiently produce, use, and distribute energy.",1,25.0
UbiComp,5a42d100219f2f4c542ee0743883d9355fb486ae,UbiComp,2015,EVHomeShifter: evaluating intelligent techniques for using electrical vehicle batteries to shift when homes draw energy from the grid,"A. J. Bernheim Brush, John Krumm, Sidhant Gupta, Shwetak N. Patel","3055841, 1690256, 2856837, 1701358","Time of use tiered pricing schedules encourage shifting electricity demand from peak to off-peak hours. Charging times for electric vehicles (EV) can be shifted into overnight hours, which are usually off-peak. EVs can also be used as energy storage devices, available during certain peak hours to power a house with electricity stored during off-peak hours. Studies suggest both techniques are practical, but were based on simulated demand patterns or large commercial fleets. To investigate feasibility on a per home basis, we collected data from 15 EV homes using the Lab of Things sensing infrastructure. We evaluate a scheme that powers homes with their car battery during expensive electricity periods and then charges the battery during cheaper periods. We show an average potential savings of $10.91/month for shifting charging times, and an additional $13.58/month for powering the home from the EV, even accounting for the inefficiencies of electric conversion.",1,18.487394958
UbiComp,5c9931b019e27e18e3a6d86bc1deaae8110ecfb6,UbiComp,2013,effSense: energy-efficient and cost-effective data uploading in mobile crowdsensing,"Leye Wang, Daqing Zhang, Haoyi Xiong","1690696, 4368063, 1992379","Energy consumption and mobile data cost are two key factors affecting users' willingness to participate in crowdsensing tasks. While <i>data-plan</i> users are mostly concerned about the energy consumption, <i>non-data-plan</i> users are more sensitive to data transmission cost incurred. Traditional ways of data collection in mobile crowdsensing often go to two extremes: either uploading the sensed data online in real-time or fully offline after the whole sensing task is finished. In this paper, we propose effSense - a novel energy-efficient and cost-effective data uploading framework leveraging the <i>delay-tolerant</i> mechanisms. Specifically, effSense reduces the data cost of <i>non-data-plan users</i> by maximally offloading the data to Bluetooth/WiFi gateways or data-plan users encountered to relay the data to the server; it reduces energy consumption of <i>data-plan users</i> by uploading data in parallel with a call or using less-energy demand networks (e.g. Bluetooth). By leveraging the prediction of critical events such as user's future calls or encounters, effSense selects the optimal uploading scheme for both types of users. Our evaluation with MIT Reality Mining and Nodobo datasets show that effSense can save 55%~65% energy and 45%~50% data cost for the two types of users, respectively, compared with the traditional uploading schemes.",11,87.9008746356
UbiComp,4e2d4d3821df6771fd0174f507d0889305633c18,UbiComp,2014,Container throughput estimation leveraging ship GPS traces and open data,"Longbiao Chen, Daqing Zhang, Gang Pan, Leye Wang, Xiaojuan Ma, Chao Chen, Shijian Li","2053864, 4368063, 1734380, 1690696, 7832481, 2067320, 2548917","Traditionally, the port container throughput, a crucial measurement of regional economic development, was manually collected by port authorities. This requires a large amount of human effort and often delays publication of this important figure. In this paper, by leveraging ubiquitous positioning techniques and open data, we propose a two-phase approach to estimation of port container throughput in real-time. First, we obtain the number of container ships arriving at berth by analyzing the ships' GPS traces. Then we estimate the throughput of each ship, in terms of number of containers transshipped, by considering the ship's berthing time, capacity, length, breadth, and crane operation performance, as extracted from different data sources. Evaluation results using real-world datasets from Hong Kong and Singapore show that the proposed approach not only estimates the container throughput quite accurately, but also outperforms the baseline method significantly.",3,34.7368421053
UbiComp,31e07ec78fd069052439d76d77e92cc6e6391ca1,UbiComp,2016,Shining (blue) light on creative ability,"Saeed Abdullah, Mary Czerwinski, Gloria Mark, Paul Johns","2746906, 1702712, 1695284, 2958148","Given the importance of creativity for both personal and societal achievements, there have been consistent efforts to stimulate creative ability. But an important environmental factor --- blue (i.e., short wavelength) light --- has been relatively unexplored to date. Blue light improves a number of cognitive processes (e.g., attention, working memory and sleep) known to influence our creative abilities. In this study, we investigate the effects of blue light on enhancing creativity in tasks and compare it to the effects of walking, which has been shown to stimulate creative ability. Based on data from 21 participants over 2 weeks, we found that blue light resulted in a 24.3% increase in convergent thinking ability, while walking improved divergent thinking by 18%. We discuss the implications of the findings within the context of UbiComp research. To the best of our knowledge, this is the first systematic examination of the impact of blue light on convergent and divergent thinking ability.",0,39.5652173913
UbiComp,6addc9065868703bb1bf439a71675f1863b63b84,UbiComp,2014,Leveraging directional antenna capabilities for fine-grained gesture recognition,"Pedro Melgarejo, Xinyu Zhang, Parameswaran Ramanathan, David Chu","3147125, 1775391, 4175169, 3180625","This paper presents a recognition scheme for fine-grain gestures. The scheme leverages directional antenna and short-range wireless propagation properties to recognize a vocabulary of action-oriented gestures from the American Sign Language. Since the scheme only relies on commonly available wireless features such as Received Signal Strength (RSS), signal phase differences, and frequency subband selection, it is readily deployable on commercial-off-the-shelf IEEE 802.11 devices. We have implemented the proposed scheme and evaluated it in two potential application scenarios: gesture-based electronic activation from wheelchair and gesture-based control of car infotainment system. The results show that the proposed scheme can correctly identify and classify up to 25 fine-grain gestures with an average accuracy of 92% for the first application scenario and 84% for the second scenario.",19,94.2105263158
UbiComp,e395e76f2da1e3fe67e0f55494fd2ae5387e1ee7,UbiComp,2012,Identifying emotions expressed by mobile users through 2D surface and 3D motion gestures,"Céline Coutrix, Nadine Mandran","3266742, 2872246","Only intrusive and expensive ways of precisely expressing emotions has been proposed, which are not likely to appear soon in everyday Ubicomp environments. In this paper, we study to which extent we can identify the emotion a user is explicitly expressing through 2D and 3D gestures. Indeed users already often manipulate mobile devices with touch screen and accelerometers. We conducted a field study where we asked participants to explicitly express their emotion through gestures and to report their affective states. We contribute by (1) showing a high number of significant correlations in 3D motion descriptors of gestures and in the arousal dimension; (2) defining a space of affective gestures. We identify (3) groups of descriptors that structure the space and are related to arousal. Finally, we provide with (4) a preliminary model of arousal and we identify (5) interesting patterns in particular classes of gestures. Such results are useful for Ubicomp application designers in order to envision the use of gestures as a cheap and non-intrusive affective modality.",3,56.6820276498
UbiComp,4ada1cbd7d0a3cc10c7f46375acbc5f7d46a9fea,UbiComp,2016,PrefMiner: mining user's preferences for intelligent mobile notification management,"Abhinav Mehrotra, Robert J. Hendley, Mirco Musolesi","2780556, 2893200, 1806767","Mobile notifications are increasingly used by a variety of applications to inform users about events, news or just to send alerts and reminders to them. However, many notifications are neither useful nor relevant to users' interests and, also for this reason, they are considered disruptive and potentially annoying.
 In this paper we present the design, implementation and evaluation of PrefMiner, a novel interruptibility management solution that learns users' preferences for receiving notifications based on automatic extraction of rules by mining their interaction with mobile phones. The goal is to build a system that is <i>intelligible</i> for users, i.e., not just a ""black-box"" solution. Rules are shown to users who might decide to accept or discard them at run-time. The design of PrefMiner is based on a large scale mobile notification dataset and its effectiveness is evaluated by means of an <i>in-the-wild</i> deployment.",1,87.8260869565
UbiComp,2be7b4f2122f63b1c813b3069775c65faa878905,UbiComp,2015,Designing content-driven intelligent notification mechanisms for mobile applications,"Abhinav Mehrotra, Mirco Musolesi, Robert J. Hendley, Veljko Pejovic","2780556, 1806767, 2893200, 2630783","An increasing number of notifications demanding the smartphone user's attention, often arrive at an inappropriate moment, or carry irrelevant content. In this paper we present a study of mobile user interruptibility with respect to notification content, its sender, and the context in which a notification is received. In a real-world study we collect around 70,000 instances of notifications from 35 users. We group notifications according to the applications that initiated them, and the social relationship between the sender and the receiver. Then, by considering both content and context information, such as the current activity of a user, we discuss the design of classifiers for learning the most opportune moment for the delivery of a notification carrying a specific type of information. Our results show that such classifiers lead to a more accurate prediction of users' interruptibility than an alternative approach based on user-defined rules of their own interruptibility.",15,93.6974789916
UbiComp,9237b9a03921a4ebb218e0832317d1baa7712e08,UbiComp,2012,Plastic is fantastic!: experimenting with the building affordances of fuse beads in physical computing,"Lalya Gaye, Peter C. Wright","1679695, 1736453","We present the use of plastic fuse beads as a prototyping approach in physical computing and as a material in electronic circuitry. We introduce the properties of this craft and material, and describe a collaborative experiment with a group of teenagers, in which this approach was tested as a participatory project. This open-format workshop demonstrated the feasibility, affordances and youth-friendliness of using this craft and material for simple DIY physical computing projects and for the tangible learning of basic principles of interaction design.",0,14.5161290323
UbiComp,10bf36a733bdb6097c0ea04441e778fd97bf95b2,UbiComp,2012,"Beyond ""local"", ""categories"" and ""friends"": clustering foursquare users with latent ""topics""","Kenneth Joseph, Chun How Tan, Kathleen M. Carley","2958653, 2831229, 1702030","In this work, we use foursquare check-ins to cluster users via topic modeling, a technique commonly used to classify text documents according to latent ""themes"". Here, however, the latent variables which group users can be thought of not as themes but rather as factors which drive check in behaviors, allowing for a qualitative understanding of influences on user check ins. Our model is agnostic of geo-spatial location, time, users' friends on social networking sites and the venue categories-we treat the existence of and intricate interactions between these factors as being latent, allowing them to emerge entirely from the data. We instantiate our model on data from New York and the San Francisco Bay Area and find evidence that the model is able to identify groups of people which are of different types (e.g. tourists), communities (e.g. users tightly clustered in space) and interests (e.g. people who enjoy athletics).",22,90.0921658986
UbiComp,322a0f6c84a8e531631fd347ac457df6f2000b9e,UbiComp,2012,Workshop on Computer Mediated Social Offline Interactions (SOFTec 2012),"Nemanja Memarovic, Marc Langheinrich, Vassilis Kostakos, Geraldine Fitzpatrick, Elaine M. Huang","1789150, 1742469, 1781697, 1719764, 7252786","The proliferation of social networking sites and mobile technology allows us to check on our friends and family, follow what experts in our field think, or simply 'check-in' online. While in many ways advantageous, the ability to be constantly connected is significantly affecting our <i>offline interaction behavior</i>. People sharing a table today might ignore each other for stretches at a time in order to interact with far-away friends through mobile technology instead. The goal of this workshop is to examine how we can build technologies that <i>promote offline interactions</i>. We plan to discuss how offline interactions can be spurred within different social groups and different settings through currently available devices and technologies. We also plan to explore how such technologies can be built and used for different types of offline engagement (e.g., playful vs. serious). The workshop aims to establish a community interested in computer mediated offline interaction.",1,36.4055299539
UbiComp,5d363e596ac961a7c6ccbaf7026fd13cf7a92aa8,UbiComp,2010,Deployment planning tool for indoor 3D-WSNs,"Marc T. Kouakou, Shinya Yamamoto, Keiichi Yasumoto, Minoru Ito","2164200, 1734995, 1765230, 1756280","When deploying an indoor 3D WSN, it is important to be able to determine positions of the sensor nodes that achieve the full-coverage of the target space and the connectivity between the sensor nodes with the minimum deployment cost. The sensor node deployment problem for 3D coverage and connectivity is NP-hard even without obstacles in the target field. Furthermore, no study has systematically examined the optimal 3D WSN deployment considering both obstacles and deployment cost. We have developed a heuristic algorithm for computing a near optimal solution that minimizes the cost for achieving the full coverage and node connectivity in a 3D target space with obstacles. We have implemented the algorithm in the smartspace simulator UbiREAL so that the designers can interactively determine the near-optimal sensor node positions thorough visualization of the achievable coverage and the sensor positions on a 3D virtual space. In this demonstration, we show, for different configurations of the target space and WSN parameters, how the tool computes the sensor positions and visualizes the results such as achievable covered area, sensor positions, and the total cost.",0,8.63636363636
UbiComp,57f71d1b9d524022dfc3bc088c9aeb4ad51ce5f9,UbiComp,2013,Reconsidering the social web of things: position paper,"Andrei Ciortea, Olivier Boissier, Antoine Zimmermann, Adina Magda Florea","3061564, 1683347, 1776818, 1732513","The notion of a Social Web of Things (SWoT) appears in recent works at the convergence of the Social Web and the Web of Things. In our vision, a third dimension is needed: pro-activeness. We propose to extend and transform social networks by integrating autonomous and proactive things. In this paper, we discuss the evolution of the Web on several dimensions, leading to our vision for the SWoT. We discuss the challenges that need to be addressed, a possible approach for addressing them and we illustrate the applicability of the SWoT through a motivating scenario.",4,63.2653061224
UbiComp,3356981621b88f10fdd7691054049dec288cd180,UbiComp,2007,Locating Family Values: A Field Trial of the Whereabouts Clock,"Barry A. T. Brown, Alex S. Taylor, Shahram Izadi, Abigail Sellen, Joseph Kaye, Rachel Eardley","1798352, 1784820, 1699068, 1693025, 1725629, 4608722","We report the results of a long-term, multi-site field trial of a situated awareness device for families called the "" Whereabouts Clock "". The Clock displayed family members' current location as one of four privacy-preserving, deliberately coarse-grained categories (HOME, WORK, SCHOOL or ELSEWHERE). In use, the Clock supported not only family coordination but also more emotive aspects of family life such as reassurance, connectedness, identity and social touch. This emphasized aspects of family life frequently neglected in Ubicomp, such as the ways in which families' awareness of each others' activities contributes to a sense of a family's identity. We draw further on the results to differentiate between location as a technical aspect of awareness systems and what we characterize as "" location-in-interaction "". Location-in-interaction is revealed as an emotional, accountable and even moral part of family life.",101,92.8571428571
UbiComp,5a6a91287d06016ccce00c1c35e04af5d46c2b16,UbiComp,2013,Walk detection and step counting on unconstrained smartphones,"Agata Brajdic, Robert Harle","2703991, 2282546","Smartphone pedometry offers the possibility of ubiquitous health monitoring, context awareness and indoor location tracking through Pedestrian Dead Reckoning (PDR) systems. However, there is currently no detailed understanding of how well pedometry works when applied to smartphones in typical, unconstrained use.
 This paper evaluates common walk detection (WD) and step counting (SC) algorithms applied to smartphone sensor data. Using a large dataset (27 people, 130 walks, 6 smartphone placements) optimal algorithm parameters are provided and applied to the data. The results favour the use of standard deviation thresholding (WD) and windowed peak detection (SC) with error rates of less than 3%. Of the six different placements, only the back trouser pocket is found to degrade the step counting performance significantly, resulting in undercounting for many algorithms.",36,98.6880466472
UbiComp,6bd4a8cbb11e07d177b65140b869b3fa54b7f61f,UbiComp,2011,Mechanical hijacking: how robots can accelerate UbiComp deployments,"Scott Davidoff, Nicolas Villar, Alex S. Taylor, Shahram Izadi","1738513, 1707115, 1784820, 1699068","The complexities and costs of deploying Ubicomp applications seriously compromise our ability to evaluate such systems in the real world. To simplify Ubicomp deployment we introduce the robotic pseudopod (P.Pod), an actuator that acts on mechanical switches originally designed for human control only. P.Pods enable computational control of devices by hijacking their mechanical switches -- a term we refer to as mechanical hijacking. P.Pods offer simple, low-cost, non-destructive computational access to installed hardware, enabling functional, real world Ubicomp deployments. In this paper, we illustrate how three P.Pod primitives, built with the Lego MindStorm NXT toolkit, can implement mechanical hijacking, facilitating real world Ubicomp deployments which otherwise require extensive changes to existing hardware or infrastructure. Lastly, we demonstrate the simplicity of P.Pods by observing two middle school classes build working smart home applications in 4 hours.",6,63.2
UbiComp,3d2d6d591f184fa0a8d14284db6e85350db2fe7e,UbiComp,2013,3D effects box for bridging 3D scan and 3D print,"Hiroya Tanaka, Yusuke Tominaka, Atsushi Masumori, Taisuke Oshima, Keita Sekijima, Youka Watanabe","2587150, 2447160, 2153546, 1937736, 3063810, 2477293","3D scanning and printing technologies are becoming very popular recently. But when we think of 2D-Photo image analogy, we easily find that choosing and applying various effects (e.g. sharp, blur or mosaic) to an original photo is one of creative parts of digital processing. So now we are trying to develop ""3D effects"" series, which enrich 3D digital-physical creation and make a bridge between scanning and printing. In this paper, we describe our preliminary research on basic 3D effects and foresee the integrative design process with scanning, effects, printing and finishing. Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. Copyrights for components of this work owned by others than ACM must be honored. Abstracting with credit is permitted. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. Request permissions from permissions@acm.org",0,13.2653061224
UbiComp,13581917e4cbd12467fc34dedd83c30cd81c7187,UbiComp,2013,Ti-Photograph: a tele-immersive photograph system for distributed parents and children,"Meiyu Huang, Yiqiang Chen, Linglin Yin, Wen Ji","2853791, 4070304, 2416838, 6359191","With the social development, the demand of a natural remote communication platform for distributed families has greatly emerged. This work presents a Tele-Immersive Photograph system (TI-Photograph), which allows children and their remote parents to take pictures together in a virtual space with interactive behaviors. First, we propose a robust video object cutout method to segment the video of the child and the remote parent from their background surroundings. Second, we introduce a user behavioral intention driven video composition method to adaptively merge the segmented videos of the users into a same shared background customized by natural gesture interaction. Then we create an illusion that the child and the parent are immersed in the same environment. Experimental results demonstrate that the visual appearance in a shared interactive environment provides closer and efficient communication between remote family members.",1,32.361516035
UbiComp,0249b2bf728772a249f13c8fe537160ff915ebe6,UbiComp,2013,Parameter exploration for response time reduction in accelerometer-based activity recognition,"Minoru Yoshizawa, Wataru Takasaki, Ren Ohmura","2523051, 2906508, 3152275","In activity recognition techniques, existing wearable sensors have a problem performing the recognition process. Because existing wearable sensors perform recognition process by dividing sensor data into partial sequences, there is lag between the changes in action and the output of the recognition result. Therefore, we focused on the point activities change and have proposed a method to reduce the response time of the activity recognition technique. However, parameters such as window size immediately after the activity changing point and the activity changing point detection in the proposed method have not been studied well. Thus, in this paper, we conducted experiments using the HASC Corpus, which contains large-scale data of human activity. We report results of examining various parameters in the proposed method and features of the proposed method revealed by comparison with a conventional method. To give a concrete example, for IIR band-pass filter bank to be used for activity changing point detection, we clarified the frequency and the appropriate number of filters. In addition, we clarified the relationship between identification accuracy and the size of a special window that is set after activity changing point detection. The proposed method reduced the response time to the 2035ms on average from 2773ms, the of average of the conventional method. In addition, the proposed method can reduce the amount of calculation, achieve both high recognition accuracy and short response time, and output the recognition results in consistent times to reduce the jitter of response time.",3,55.8309037901
